2033,16160,9
2033,16133,8
2033,4263,10
2033,16132,8
2033,16157,9
2033,16131,9
2033,16209,8
2033,16130,8
2033,16128,10
2033,16129,8
2033,16208,8
2033,16138,10
2033,16159,10
2033,2525,8
2033,16179,9
2033,16213,6
2033,4467,10
2033,2524,7
2041,2549,3
2041,2557,8
2041,362,7
2041,2553,7
2041,2555,8
2041,2550,6
2041,2551,5
2041,2547,1
2041,2548,5
2103,2042,10
2103,593,9
2103,2630,9
2103,2636,10
2103,2635,10
2103,2631,10
2103,2633,10
2103,2637,8
2110,4284,7
2110,1001,8
2110,2654,10
2110,247,5
2110,905,8
2110,2665,10
2110,2666,10
2110,16279,10
2110,1303,10
2110,4859,10
2110,2648,10
2110,2649,10
2110,2650,10
2110,2679,10
2110,16294,6
2110,16276,9
2110,16268,7
2110,16257,8
2110,2661,10
2110,16241,7
2110,16225,8
2110,2647,10
2110,7512,10
2110,10174,9
2110,2653,10
2110,2675,8
2110,1790,8
2110,2674,5
2110,10761,3
2110,16295,9
2110,2683,10
2110,10329,10
2110,3377,10
2110,2144,10
2110,2687,8
2110,3238,8
2110,2657,10
2110,2684,10
2110,2685,10
2110,2656,10
2110,16226,8
2110,2678,8
2110,1473,9
2110,2676,7
2110,12643,8
2110,2673,10
2110,2677,10
2110,16285,10
2110,16242,1
2110,16287,8
2110,16239,6
2110,2652,10
2110,16303,9
2110,2669,8
2110,2655,8
2110,16232,7
2132,2712,8
2132,2734,8
2132,2706,9
2132,2727,1
2132,2709,8
2132,2721,9
2132,2715,8
2132,2696,8
2139,2769,8
2139,2765,7
2139,2767,10
2139,2770,10
2139,575,10
2139,2766,8
2179,2803,9
2179,16320,8
2179,2816,8
2179,2813,10
2179,749,10
2179,2817,9
2179,2805,9
2179,2788,9
2179,2105,8
2179,2802,10
2179,2810,10
2179,2786,9
2179,2793,10
2179,2821,9
2179,2790,9
2179,2796,9
2179,16313,9
2197,2850,9
2197,2848,7
2197,2840,10
2197,2846,8
2197,2839,8
2197,2845,9
2197,2849,8
2276,16460,9
2276,16539,8
2276,13830,9
2276,16440,7
2276,16468,10
2276,16494,10
2276,16430,8
2276,10623,10
2276,16498,9
2276,16515,8
2276,16366,10
2276,16588,8
2276,16508,10
2276,16599,7
2276,16564,8
2276,209,9
2276,16632,9
2276,15969,9
2276,16409,9
2276,3172,9
2276,16429,10
2276,16633,9
2276,759,5
2276,16609,7
2276,16615,8
2276,14075,10
2276,16517,10
2276,16572,6
2276,16516,10
2276,5968,8
2276,7810,9
2276,48,4
2276,16553,10
2276,13879,7
2276,3291,10
2276,1803,10
2276,14704,6
2276,1183,9
2276,16550,9
2276,7437,8
2276,16469,10
2276,1862,9
2276,3728,10
2276,16410,8
2276,16612,7
2276,16421,10
2276,16626,10
2276,16446,9
2276,16486,10
2276,10446,10
2276,16535,9
2276,16630,9
2276,16398,10
2276,16397,10
2276,16368,10
2276,16399,5
2276,3687,10
2276,3689,10
2276,16170,9
2276,16541,10
2276,16431,7
2276,2884,8
2276,16611,5
2276,2882,10
2276,9416,10
2276,16641,6
2276,16555,8
2276,16412,7
2276,15606,10
2276,8356,8
2276,7711,9
2276,146,10
2276,1074,9
2276,1599,10
2276,1598,10
2276,2617,8
2276,16533,7
2276,7085,10
2276,16203,10
2276,16522,9
2276,16520,9
2276,16521,9
2276,13538,5
2276,16507,10
2276,16557,9
2276,12470,9
2276,13326,5
2276,16621,5
2276,16455,7
2276,16554,10
2276,16529,7
2276,16519,9
2276,3127,10
2276,16471,10
2276,16622,9
2276,8149,9
2276,16637,8
2276,16447,10
2276,488,10
2276,3436,8
2276,3003,8
2276,16640,10
2276,16618,5
2276,16416,10
2276,16411,10
2276,16134,10
2276,12478,10
2276,16133,10
2276,16132,10
2276,16540,8
2276,16491,8
2276,16478,10
2276,12071,10
2287,2917,6
2287,1098,5
2287,2916,6
2287,2914,7
2287,2919,7
2287,2922,6
2287,2920,7
2288,2946,4
2288,1519,8
2288,2952,6
2288,2929,8
2288,2031,10
2288,2947,5
2288,2940,10
2288,2955,7
2288,2953,6
2288,470,5
2288,2939,9
2288,2951,10
2313,2998,9
2313,404,9
2313,2972,6
2313,1030,9
2313,2967,5
2313,2979,5
2313,2968,10
2313,2988,3
2313,2970,5
2313,2996,9
2313,176,7
2313,2986,7
2313,2994,6
2313,2993,8
2313,2997,9
2313,2981,7
2313,2975,7
2313,2985,6
2337,1106,9
2337,3023,7
2337,357,8
2337,3026,7
2337,2123,9
2337,759,7
2337,3021,10
2337,3016,9
2337,1494,8
2337,3020,8
2337,3018,10
2337,3024,10
2358,16646,9
2358,6407,6
2358,3045,8
2358,3069,8
2358,8608,8
2358,3074,8
2358,16670,8
2358,92574,8
2358,20325,8
2358,16666,6
2358,16657,8
2358,3042,8
2358,16668,7
2358,16669,6
2363,3107,6
2363,3085,9
2363,3087,9
2363,3086,9
2363,3098,9
2363,3089,9
2363,3096,9
2363,3093,9
2363,1129,9
2399,2648,7
2399,3125,8
2399,2527,9
2399,3122,9
2399,3127,9
2399,3128,4
2437,2718,9
2437,23750,8
2437,91946,6
2437,3164,9
2437,3163,7
2437,3162,9
2437,77246,9
2439,3171,8
2439,3165,8
2439,3170,7
2439,3172,10
2439,3168,7
2439,3166,7
2439,3173,9
2589,3251,7
2589,3253,8
2589,3252,8
2589,3246,6
2589,3245,4
2589,3250,8
2719,3334,7
2719,3343,7
2719,3338,5
2719,3345,5
2719,3333,7
2719,3331,7
2719,3325,5
2719,3328,10
2719,3337,5
2766,16684,9
2766,3200,8
2766,7957,9
2766,8313,9
2766,3380,9
2766,23643,9
2766,409,9
2766,16749,7
2766,1573,9
2766,16801,6
2766,1452,7
2766,16693,9
2766,6041,5
2766,16682,9
2766,5614,8
2766,4021,8
2766,916,8
2766,7483,8
2766,1954,7
2766,3383,7
2766,38,10
2766,2445,6
2766,16727,8
2766,4156,7
2766,39,9
2766,16772,8
2766,2442,7
2766,1574,8
2766,3425,6
2766,16802,8
2766,2986,5
2766,3461,6
2766,16686,9
2766,16687,9
2766,704,10
2766,16742,8
2766,16789,9
2766,16720,9
2766,16812,10
2766,16738,10
2766,16723,8
2766,1422,8
2766,16754,7
2766,16730,10
2766,16748,8
2766,16746,7
2766,16705,8
2766,16796,9
2766,16808,7
2766,15006,8
2766,16739,9
2766,16728,8
2766,16712,9
2766,16711,9
2766,16678,9
2766,16679,8
2766,16731,8
2766,16713,6
2766,27,6
2766,8742,7
2766,16680,8
2766,16811,8
2766,7140,7
2766,9024,8
2766,3379,8
2799,3429,7
2799,3431,7
2799,2105,10
2799,3438,8
2799,3432,8
2799,3437,8
2799,3436,9
2799,3003,9
2799,3435,6
2799,3430,7
2891,3504,9
2891,1106,6
2891,16830,7
2891,16835,6
2891,357,7
2891,564,5
2891,3510,7
2891,3488,7
2891,2848,7
2891,16869,6
2891,2979,7
2891,2057,8
2891,481,9
2891,16851,7
2891,3490,6
2891,3497,9
2891,4226,7
2891,16846,9
2891,1674,9
2891,16834,7
2891,2996,8
2891,14770,5
2891,3477,7
2891,3182,7
2891,3503,10
2891,1107,7
2891,16819,8
2891,1099,8
2891,3506,6
2891,3492,8
2891,14984,7
2891,68,7
2891,16852,7
2891,10506,9
2891,3483,8
2891,16857,4
2891,16832,6
2891,3485,6
2954,3563,7
2954,3554,8
2954,3555,9
2954,305,10
2954,3567,8
2977,2917,8
2977,9816,9
2977,5284,7
2977,20218,9
2977,16919,8
2977,2002,7
2977,1421,5
2977,1554,3
2977,14137,9
2977,16884,8
2977,1501,3
2977,17005,7
2977,16984,8
2977,1916,9
2977,9459,8
2977,3581,8
2977,412,8
2977,16988,8
2977,232,7
2977,16995,7
2977,5939,6
2977,16993,8
2977,1935,6
2977,486,9
2977,8671,10
2977,16922,3
2977,6219,10
2977,16933,7
2977,16980,8
2977,16992,10
2977,16959,8
3145,3706,6
3145,1028,8
3145,2620,10
3145,3735,10
3145,48,7
3145,3736,7
3145,9870,7
3145,457,9
3145,3725,8
3145,17011,8
3145,3726,9
3145,1983,8
3145,3717,9
3145,17009,10
3145,2353,9
3145,2545,5
3167,3764,8
3167,3751,7
3167,17023,5
3167,17021,5
3167,17025,9
3167,2527,5
3167,17029,10
3167,1196,9
3167,1948,7
3167,17018,8
3167,390,8
3167,3775,8
3167,3754,9
3167,3755,8
3167,916,10
3167,6844,10
3167,3753,7
3167,3762,8
3167,17019,5
3167,2010,7
3167,3769,10
3167,3763,10
3167,17017,10
3167,3768,10
3167,3437,9
3167,81380,6
3167,3765,6
3167,3772,7
3167,17020,7
3167,3770,6
3167,5310,6
3167,2233,10
3282,22974,10
3282,148608,10
3282,19521,10
3282,213961,10
3282,248683,10
3282,248684,10
3282,3831,10
3282,11529,9
3282,796,9
3282,11528,9
3282,887,8
3282,3821,9
3282,182724,8
3282,3823,9
3282,3822,9
3329,3888,8
3329,3881,5
3329,19,8
3329,3883,7
3329,3882,7
3329,3884,7
3329,3891,5
3329,3885,9
3329,3889,9
3331,3898,8
3331,3902,7
3331,1855,10
3331,3894,6
3331,3903,10
3331,3896,9
3331,3897,4
3331,3901,7
3331,3900,9
3331,1266,9
3331,606,9
3346,3931,5
3346,3927,5
3346,3937,8
3346,3932,8
3346,268,9
3346,3934,7
3346,17056,10
3346,409,9
3346,17075,9
3346,17074,8
3346,17072,9
3346,17065,10
3346,4782,8
3346,3923,6
3346,1176,6
3346,92394,7
3346,17060,7
3346,17068,9
3346,17059,8
3346,3936,7
3346,3930,6
3346,3929,6
3346,3922,9
3346,3925,8
3346,3933,7
3346,1723,10
3346,3920,10
3346,15188,9
3346,17057,6
3346,3917,10
3363,17399,10
3363,9585,7
3363,9214,10
3363,1814,10
3363,17512,10
3363,17663,8
3363,13008,10
3363,17476,8
3363,17460,8
3363,17656,7
3363,6568,10
3363,17653,9
3363,17618,9
3363,17654,6
3363,17560,7
3363,17555,10
3363,17308,10
3363,4528,10
3363,17443,10
3363,52584,8
3363,3940,10
3363,120402,10
3363,17414,10
3363,873,10
3363,17559,10
3363,17246,8
3363,17286,7
3363,5030,8
3363,9940,10
3363,1538,9
3363,17086,8
3363,17259,8
3363,1308,8
3363,1544,10
3363,501,10
3363,17334,10
3363,17621,10
3363,15610,10
3363,14127,9
3363,17589,8
3363,17617,9
3363,3601,10
3363,3982,9
3363,17278,9
3363,17392,9
3363,707,10
3363,17163,10
3363,283,10
3363,17655,8
3363,17327,9
3363,9755,10
3363,17198,10
3363,17196,10
3363,17193,10
3363,17662,9
3363,17637,10
3363,17597,10
3363,17575,8
3363,1151,9
3363,17660,7
3363,3461,8
3363,17393,9
3363,17638,4
3363,17635,10
3363,12581,9
3363,17544,10
3363,17435,10
3363,17137,8
3363,17150,8
3363,17122,10
3371,1519,10
3371,4003,7
3371,4011,7
3371,8361,5
3371,4023,5
3371,217,7
3371,1081,10
3371,4024,10
3371,4015,10
3371,2380,8
3371,12579,10
3371,17681,9
3371,11029,9
3371,17680,9
3371,1681,9
3371,1323,10
3371,17679,9
3371,4010,6
3371,4031,6
3371,4030,6
3371,17699,6
3371,17698,5
3371,17670,10
3371,137,7
3371,17677,9
3371,12131,7
3371,4008,7
3371,4019,7
3371,4014,8
3371,4033,9
3371,122,10
3371,1567,7
3371,17544,9
3371,17671,5
3371,17676,6
3371,17704,8
3373,3898,7
3373,15118,8
3373,2850,8
3373,359,5
3373,20841,5
3373,4431,7
3373,9775,8
3373,4042,7
3373,22037,7
3373,12891,8
3373,182702,6
3373,1855,3
3373,4043,5
3373,11611,7
3373,2297,5
3373,40135,6
3373,2530,7
3373,122088,7
3373,2228,8
3373,20,10
3373,4040,5
3373,27210,6
3373,119,5
3373,238,5
3373,4034,7
3373,16198,5
3416,5028,8
3416,6498,8
3416,5477,8
3416,39829,8
3416,3664,10
3416,6496,1
3416,55381,8
3418,4075,9
3418,4074,6
3418,4072,8
3418,4069,8
3418,2144,10
3418,4076,4
3418,4068,7
3538,74413,8
3538,7131,10
3538,119915,6
3538,52523,9
3556,17711,10
3556,749,10
3556,220,9
3556,4203,10
3556,4181,10
3556,4209,7
3556,119,10
3556,3371,10
3556,3370,10
3556,10526,10
3556,4201,10
3556,3990,10
3556,4211,10
3556,4204,10
3556,4202,10
3556,17721,7
3556,17722,10
3556,4199,8
3578,3502,9
3578,4233,8
3578,4232,10
3578,4244,10
3578,3766,8
3578,4243,9
3578,4241,10
3578,4238,10
3578,4231,9
3578,4235,9
3578,4245,10
3578,4239,9
3578,4237,10
3594,4259,8
3594,4254,8
3594,4257,7
3594,4261,6
3594,4253,7
3594,4255,6
3594,4256,6
3640,4297,5
3640,4188,8
3640,4285,8
3640,4286,8
3640,4292,6
3640,4291,5
3640,4290,5
3640,4289,5
3640,4288,5
3640,2640,5
3640,119,8
3640,4287,8
3675,17731,5
3675,6253,10
3675,17732,7
3675,17733,4
3675,4340,10
3675,17738,7
3675,7833,7
3675,7109,6
3675,7110,4
3693,1353,8
3693,4381,6
3693,4374,9
3693,4377,7
3693,4376,9
3693,4378,6
3693,4369,9
3693,4372,9
3693,4371,9
3693,4370,9
3719,4397,6
3719,4398,7
3719,2942,8
3719,4391,8
3719,4390,9
3719,4395,8
3719,4389,8
3719,4399,8
3719,4393,7
3719,1854,7
3719,4387,6
3719,4400,7
3719,4392,8
3757,17769,7
3757,17754,8
3757,17785,7
3757,17759,9
3757,17761,9
3757,17746,9
3757,17820,7
3757,17792,8
3757,17753,7
3757,17766,7
3757,17838,8
3757,17782,6
3757,17807,8
3757,17809,7
3757,3156,8
3757,4360,7
3757,17749,5
3814,4472,5
3814,4469,3
3814,4470,4
3814,4468,7
3814,4473,7
3814,4471,7
3814,1307,5
3817,4477,7
3817,1210,8
3817,4482,9
3817,4479,6
3817,1195,7
3817,4476,10
3817,2243,8
3827,4495,10
3827,4488,10
3827,7548,6
3827,16681,10
3827,17866,9
3827,17867,9
3827,11047,8
3827,17863,6
3827,17864,9
3827,4497,8
3827,4489,7
3827,2527,7
3827,1030,9
3827,2528,8
3827,337,10
3827,2886,8
3827,4503,8
3827,4782,7
3827,17861,8
3827,6062,7
3827,6064,5
3827,4496,10
3827,17874,8
3827,4500,10
3827,1408,10
3827,17845,7
3827,2053,10
3827,2056,10
3827,17877,7
3827,4520,7
3827,4499,8
3827,17862,7
3827,8490,8
3827,8489,8
3827,4505,7
3827,4504,6
3827,17876,8
3827,17847,7
3827,17855,10
3827,17879,10
3827,17869,10
3827,17878,9
3827,17880,10
3827,7373,10
3827,17851,5
3827,4487,6
3827,17844,8
